game_id,genre_id
game_006088,25
game_006088,23
game_006088,3
game_006088,28
game_006088,18
game_006089,1
game_006089,4
game_006089,29
game_006089,28
game_006089,2
game_006089,37
game_006090,25
game_006090,4
game_006090,23
game_006090,3
game_006091,4
game_006091,23
game_006091,2
game_006092,1
game_006092,4
game_006092,28
game_006092,2
game_006093,1
game_006093,2
game_006094,1
game_006094,25
game_006094,23
game_006094,3
game_006095,1
game_006095,4
game_006095,23
game_006095,28
game_006095,2
game_006095,70
game_006096,25
game_006096,23
game_006096,28
game_006097,4
game_006097,23
game_006098,1
game_006098,25
game_006098,23
game_006099,25
game_006099,4
game_006099,23
game_006099,3
game_006099,28
game_006100,2
game_006101,4
game_006101,3
game_006102,25
game_006102,4
game_006102,23
game_006102,37
game_006103,1
game_006103,4
game_006103,23
game_006103,3
game_006103,2
game_006104,1
game_006104,25
game_006104,23
game_006104,2
game_006105,1
game_006105,4
game_006105,23
game_006106,1
game_006106,25
game_006107,25
game_006107,23
game_006107,3
game_006108,25
game_006109,2
game_006110,1
game_006110,25
game_006110,23
game_006110,3
game_006110,70
game_006111,9
game_006112,4
game_006112,23
game_006112,28
game_006112,2
game_006113,25
game_006113,4
game_006113,23
game_006113,70
game_006114,4
game_006114,23
game_006114,28
game_006115,57
game_006115,70
game_006116,1
game_006116,9
game_006116,3
game_006116,28
game_006116,18
game_006117,1
game_006117,25
game_006117,23
game_006118,3
game_006118,2
game_006119,28
game_006120,1
game_006120,25
game_006120,4
game_006121,4
game_006121,37
game_006121,23
game_006121,28
game_006122,23
game_006122,2
game_006123,1
game_006123,37
game_006123,23
game_006124,1
game_006125,37
game_006125,23
game_006125,2
game_006125,70
game_006126,25
game_006126,23
game_006127,25
game_006127,23
game_006127,3
game_006128,1
game_006129,1
game_006129,25
game_006129,23
game_006130,1
game_006130,25
game_006130,23
game_006130,3
game_006130,2
game_006131,4
game_006131,28
game_006132,23
game_006132,3
game_006132,2
game_006133,1
game_006133,25
game_006133,37
game_006133,23
game_006133,29
game_006133,3
game_006134,23
game_006135,1
game_006135,23
game_006135,9
game_006135,2
game_006136,1
game_006136,25
game_006136,3
game_006137,4
game_006137,23
game_006137,3
game_006137,28
game_006138,1
game_006138,25
game_006138,3
game_006139,1
game_006139,25
game_006140,23
game_006141,1
game_006141,2
game_006142,1
game_006142,4
game_006142,23
game_006142,2
game_006142,37
game_006143,1
game_006143,3
game_006143,2
game_006144,23
game_006144,3
game_006145,23
game_006145,9
game_006145,28
game_006146,25
game_006147,23
game_006147,28
game_006148,1
game_006148,25
game_006148,23
game_006149,4
game_006149,3
game_006149,28
game_006150,25
game_006150,23
game_006150,3
game_006150,2
game_006151,25
game_006151,3
game_006151,2
game_006151,37
game_006152,1
game_006152,28
game_006152,70
game_006153,25
game_006153,4
game_006153,23
game_006154,4
game_006154,23
game_006154,28
game_006154,2
game_006155,1
game_006155,25
game_006155,23
game_006155,29
game_006156,1
game_006156,4
game_006156,23
game_006156,9
game_006156,28
game_006157,1
game_006157,25
game_006157,23
game_006158,1
game_006158,25
game_006158,23
game_006159,23
game_006159,3
game_006160,28
game_006161,23
game_006161,3
game_006162,28
game_006162,2
game_006163,28
game_006163,18
game_006163,2
game_006164,1
game_006164,37
game_006164,23
game_006165,3
game_006166,1
game_006166,23
game_006166,3
game_006167,23
game_006167,3
game_006168,3
game_006169,4
game_006169,23
game_006169,28
game_006170,1
game_006170,25
game_006170,4
game_006170,23
game_006170,28
game_006170,2
game_006171,1
game_006171,37
game_006171,23
game_006172,1
game_006172,25
game_006172,23
game_006172,28
game_006173,25
game_006173,4
game_006173,28
game_006173,70
game_006174,1
game_006174,2
game_006175,1
game_006175,23
game_006176,1
game_006176,25
game_006176,23
game_006176,37
game_006177,1
game_006177,25
game_006177,23
game_006177,3
game_006178,1
game_006178,25
game_006178,70
game_006179,25
game_006179,4
game_006179,23
game_006179,29
game_006180,23
game_006180,3
game_006180,2
game_006181,1
game_006182,37
game_006182,51
game_006182,57
game_006182,58
game_006183,23
game_006183,2
game_006184,1
game_006184,25
game_006184,37
game_006184,23
game_006184,29
game_006184,3
game_006184,2
game_006184,70
game_006185,1
game_006185,25
game_006185,4
game_006185,23
game_006186,23
game_006186,28
game_006186,70
game_006187,1
game_006188,1
game_006188,25
game_006188,23
game_006188,29
game_006188,3
game_006189,4
game_006189,23
game_006189,3
game_006189,37
game_006190,1
game_006190,25
game_006190,4
game_006190,23
game_006191,1
game_006191,25
game_006191,23
game_006191,3
game_006191,70
game_006192,1
game_006192,25
game_006193,1
game_006194,23
game_006195,1
game_006195,25
game_006195,29
game_006195,3
game_006195,37
game_006196,25
game_006196,4
game_006196,23
game_006196,3
game_006196,28
game_006197,1
game_006197,4
game_006197,23
game_006197,29
game_006197,3
game_006197,37
game_006198,1
game_006198,23
game_006199,1
game_006199,25
game_006199,4
game_006199,37
game_006199,23
game_006200,1
game_006200,23
game_006200,9
game_006200,28
game_006200,18
game_006201,1
game_006201,29
game_006201,3
game_006201,37
game_006202,1
game_006202,2
game_006203,18
game_006204,1
game_006205,23
game_006205,28
game_006206,4
game_006206,23
game_006206,28
game_006206,2
game_006207,25
game_006208,1
game_006208,23
game_006208,3
game_006209,25
game_006209,23
game_006209,2
game_006210,1
game_006210,29
game_006210,28
game_006211,25
game_006211,4
game_006211,23
game_006211,28
game_006211,37
game_006212,1
game_006212,25
game_006212,23
game_006213,2
game_006214,3
game_006215,4
game_006215,23
game_006216,4
game_006216,23
game_006216,2
game_006217,23
game_006217,28
game_006217,2
game_006218,1
game_006218,25
game_006218,23
game_006219,25
game_006219,4
game_006220,1
game_006220,4
game_006220,23
game_006220,28
game_006220,2
game_006220,70
game_006221,1
game_006221,23
game_006222,4
game_006222,23
game_006222,28
game_006222,70
game_006223,4
game_006223,23
game_006223,28
game_006223,2
game_006224,3
game_006224,28
game_006224,2
game_006225,25
game_006226,1
game_006226,25
game_006226,23
game_006227,25
game_006227,23
game_006228,1
game_006229,23
game_006229,28
game_006229,70
game_006230,2
game_006231,1
game_006231,4
game_006231,23
game_006231,37
game_006232,1
game_006232,25
game_006232,23
game_006232,29
game_006232,60
game_006232,70
game_006233,1
game_006233,25
game_006233,23
game_006233,3
game_006234,1
game_006234,23
game_006235,9
game_006236,25
game_006236,23
game_006237,25
game_006237,23
game_006237,28
game_006237,2
game_006238,1
game_006238,4
game_006238,23
game_006238,2
game_006239,1
game_006239,4
game_006239,23
game_006239,9
game_006240,25
game_006240,23
game_006241,25
game_006241,23
game_006242,1
game_006242,25
game_006242,23
game_006242,29
game_006242,28
game_006243,1
game_006243,23
game_006243,9
game_006243,28
game_006243,18
game_006243,70
game_006244,1
game_006244,25
game_006244,23
game_006245,25
game_006245,23
game_006246,23
game_006246,28
game_006246,2
game_006247,25
game_006247,23
game_006248,1
game_006248,29
game_006248,3
game_006248,28
game_006248,2
game_006249,1
game_006249,25
game_006249,23
game_006249,28
game_006249,2
game_006250,1
game_006250,23
game_006251,1
game_006251,25
game_006252,1
game_006252,25
game_006252,23
game_006252,28
game_006253,4
game_006253,23
game_006253,28
game_006254,1
game_006254,9
game_006254,28
game_006254,18
game_006255,28
game_006255,2
game_006256,23
game_006256,28
game_006256,2
game_006257,4
game_006257,23
game_006257,18
game_006258,25
game_006258,3
game_006258,28
game_006258,2
game_006259,25
game_006259,4
game_006259,23
game_006259,2
game_006260,1
game_006260,25
game_006261,1
game_006261,25
game_006261,4
game_006261,23
game_006262,25
game_006262,4
game_006262,23
game_006263,1
game_006263,4
game_006263,23
game_006264,1
game_006264,25
game_006264,23
game_006265,1
game_006265,25
game_006265,23
game_006266,1
game_006266,25
game_006266,23
game_006267,1
game_006267,25
game_006267,4
game_006267,23
game_006268,1
game_006269,4
game_006269,23
game_006269,28
game_006270,1
game_006270,25
game_006270,23
game_006270,3
game_006271,4
game_006271,23
game_006271,28
game_006272,4
game_006272,23
game_006273,23
game_006274,25
game_006274,23
game_006274,3
game_006274,2
game_006275,1
game_006275,4
game_006275,2
game_006276,1
game_006276,25
game_006276,4
game_006276,29
game_006276,28
game_006276,18
game_006276,2
game_006277,2
game_006278,4
game_006278,23
game_006278,3
game_006278,28
game_006279,25
game_006280,1
game_006280,25
game_006280,37
game_006280,23
game_006281,25
game_006281,23
game_006282,1
game_006282,25
game_006282,3
game_006283,28
game_006283,2
game_006284,4
game_006284,23
game_006284,3
game_006284,28
game_006285,1
game_006285,23
game_006286,4
game_006286,23
game_006286,2
game_006287,23
game_006287,3
game_006287,2
game_006288,25
game_006288,4
game_006288,23
game_006288,28
game_006289,1
game_006289,25
game_006289,23
game_006290,1
game_006290,25
game_006290,23
game_006291,25
game_006291,23
game_006291,3
game_006291,28
game_006291,2
game_006291,37
game_006292,1
game_006292,25
game_006293,1
game_006293,23
game_006293,3
game_006294,1
game_006294,25
game_006294,23
game_006295,29
game_006295,3
game_006295,37
game_006296,25
game_006296,4
game_006296,23
game_006296,3
game_006296,28
game_006297,4
game_006297,23
game_006297,2
game_006298,1
game_006298,25
game_006299,1
game_006300,1
game_006300,25
game_006300,23
game_006300,37
game_006301,25
game_006302,23
game_006302,28
game_006303,37
game_006303,23
game_006303,29
game_006303,2
game_006304,25
game_006304,4
game_006304,28
game_006305,25
game_006305,23
game_006305,2
game_006306,1
game_006306,25
game_006307,4
game_006307,28
game_006308,25
game_006308,4
game_006308,23
game_006309,25
game_006310,25
game_006310,23
game_006310,28
game_006311,25
game_006311,23
game_006311,3
game_006311,37
game_006312,18
game_006313,25
game_006313,23
game_006314,4
game_006314,37
game_006314,9
game_006315,25
game_006315,37
game_006315,23
game_006316,25
game_006316,4
game_006316,23
game_006316,28
game_006317,1
game_006317,25
game_006317,23
game_006317,3
game_006317,2
game_006318,25
game_006319,1
game_006319,25
game_006319,23
game_006320,25
game_006320,3
game_006320,28
game_006320,2
game_006320,70
game_006321,9
game_006322,25
game_006322,23
game_006323,23
game_006323,9
game_006324,23
game_006325,1
game_006325,4
game_006326,25
game_006326,23
game_006327,4
game_006327,23
game_006327,3
game_006327,28
game_006327,70
game_006328,1
game_006328,23
game_006328,3
game_006328,37
game_006329,1
game_006329,3
game_006330,25
game_006330,23
game_006330,2
game_006331,1
game_006331,25
game_006331,23
game_006331,3
game_006332,2
game_006333,1
game_006333,2
game_006334,25
game_006334,23
game_006334,3
game_006334,28
game_006335,1
game_006335,25
game_006335,3
game_006336,4
game_006337,4
game_006337,23
game_006338,1
game_006338,25
game_006338,23
game_006339,1
game_006339,25
game_006339,4
game_006339,23
game_006339,3
game_006340,25
game_006340,4
game_006340,23
game_006341,1
game_006341,25
game_006341,3
game_006342,1
game_006342,25
game_006342,23
game_006342,3
game_006343,25
game_006343,2
game_006344,25
game_006344,4
game_006344,23
game_006344,3
game_006345,1
game_006345,3
game_006345,2
game_006346,1
game_006346,25
game_006346,23
game_006346,3
game_006346,28
game_006347,1
game_006347,25
game_006347,23
game_006348,4
game_006348,23
game_006348,3
game_006348,28
game_006348,18
game_006349,25
game_006350,3
game_006350,2
game_006351,4
game_006351,23
game_006351,2
game_006352,23
game_006352,28
game_006352,2
game_006353,1
game_006353,25
game_006353,23
game_006353,3
game_006353,28
game_006354,1
game_006354,4
game_006354,23
game_006354,28
game_006354,2
game_006355,1
game_006355,25
game_006355,3
game_006356,28
game_006356,2
game_006357,25
game_006358,25
game_006359,1
game_006359,9
game_006360,25
game_006360,23
game_006360,28
game_006360,70
game_006361,25
game_006361,23
game_006362,23
game_006362,9
game_006362,28
game_006362,18
game_006363,1
game_006363,23
game_006363,3
game_006363,28
game_006363,2
game_006363,70
game_006364,25
game_006364,23
game_006365,23
game_006365,2
game_006365,37
game_006366,1
game_006366,23
game_006367,25
game_006367,23
game_006368,23
game_006368,28
game_006369,1
game_006369,25
game_006369,23
game_006370,9
game_006371,23
game_006371,3
game_006371,28
game_006371,2
game_006371,70
game_006372,1
game_006372,4
game_006372,23
game_006372,3
game_006373,1
game_006373,25
game_006374,4
game_006374,23
game_006374,37
game_006375,25
game_006375,23
game_006375,3
game_006375,2
game_006376,25
game_006376,23
game_006376,28
game_006377,1
game_006377,29
game_006377,3
game_006377,37
game_006378,4
game_006378,37
game_006378,23
game_006378,2
game_006379,23
game_006379,3
game_006380,1
game_006381,1
game_006381,29
game_006381,70
game_006382,4
game_006382,3
game_006382,28
game_006383,4
game_006383,23
game_006384,1
game_006384,25
game_006384,23
game_006384,70
game_006385,37
game_006385,23
game_006386,1
game_006386,23
game_006386,28
game_006386,2
game_006387,23
game_006388,1
game_006388,25
game_006388,3
game_006389,23
game_006389,9
game_006389,28
game_006389,18
game_006389,37
game_006390,28
game_006390,18
game_006391,23
game_006392,1
game_006392,23
game_006392,2
game_006392,37
game_006392,70
game_006393,1
game_006393,4
game_006393,9
game_006393,18
game_006394,23
game_006394,28
game_006394,2
game_006395,58
game_006396,1
game_006396,25
game_006396,23
game_006396,28
game_006396,37
game_006397,1
game_006397,25
game_006397,23
game_006397,3
game_006398,1
game_006398,25
game_006398,3
game_006399,4
game_006399,23
game_006399,28
game_006400,1
game_006400,4
game_006401,23
game_006401,2
game_006402,1
game_006402,25
game_006403,1
game_006403,25
game_006403,23
game_006403,3
game_006404,2
game_006405,4
game_006405,3
game_006405,28
game_006405,2
game_006406,1
game_006406,23
game_006406,70
game_006407,1
game_006408,1
game_006408,2
game_006409,1
game_006409,3
game_006410,4
game_006410,23
game_006410,28
game_006410,70
game_006411,4
game_006411,23
game_006411,2
game_006412,23
game_006412,3
game_006412,37
game_006413,9
game_006414,28
game_006415,1
game_006415,25
game_006415,23
game_006415,29
game_006415,3
game_006415,2
game_006416,1
game_006416,25
game_006416,4
game_006416,3
game_006416,2
game_006417,25
game_006417,23
game_006417,28
game_006418,4
game_006418,37
game_006418,23
game_006418,29
game_006418,2
game_006418,70
game_006419,25
game_006419,4
game_006420,25
game_006420,37
game_006421,57
game_006421,70
game_006422,1
game_006422,25
game_006422,23
game_006422,3
game_006423,1
game_006423,23
game_006424,4
game_006424,23
game_006425,25
game_006425,23
game_006426,2
game_006427,25
game_006427,4
game_006427,37
game_006427,23
game_006427,9
game_006428,1
game_006428,4
game_006428,23
game_006428,28
game_006429,9
game_006430,25
game_006430,23
game_006431,1
game_006431,29
game_006431,3
game_006431,37
game_006432,23
game_006433,25
game_006433,23
game_006433,28
game_006434,23
game_006434,2
game_006435,4
game_006435,23
game_006436,25
game_006436,23
game_006436,3
game_006437,25
game_006437,23
game_006437,3
game_006438,1
game_006438,25
game_006438,37
game_006438,29
game_006438,3
game_006439,4
game_006439,23
game_006439,28
game_006440,23
game_006440,3
game_006440,28
game_006440,2
game_006441,1
game_006441,23
game_006442,1
game_006442,70
game_006443,1
game_006443,25
game_006444,4
game_006444,9
game_006445,1
game_006445,3
game_006446,4
game_006446,23
game_006446,2
game_006447,1
game_006447,25
game_006447,3
game_006448,1
game_006448,4
game_006448,23
game_006448,28
game_006448,2
game_006449,4
game_006449,2
game_006450,1
game_006451,1
game_006451,25
game_006451,23
game_006451,3
game_006452,1
game_006452,25
game_006452,4
game_006452,23
game_006453,1
game_006453,23
game_006453,28
game_006454,25
game_006454,23
game_006455,23
game_006455,3
game_006455,28
game_006455,2
game_006456,23
game_006457,23
game_006457,28
game_006457,2
game_006458,25
game_006459,1
game_006459,4
game_006459,28
game_006460,1
game_006460,23
game_006460,2
game_006461,4
game_006461,23
game_006462,1
game_006462,25
game_006462,23
game_006462,28
game_006463,1
game_006463,23
game_006463,3
game_006464,25
game_006464,23
game_006464,3
game_006464,28
game_006464,70
game_006465,3
game_006465,2
game_006466,25
game_006466,23
game_006467,25
game_006467,23
game_006467,3
game_006468,3
game_006468,2
game_006469,1
game_006469,25
game_006469,4
game_006469,23
game_006469,3
game_006469,28
game_006469,2
game_006470,1
game_006470,25
game_006470,23
game_006470,3
game_006471,23
game_006472,25
game_006472,4
game_006472,23
game_006473,1
game_006473,23
game_006474,37
game_006474,23
game_006474,3
game_006474,28
game_006475,25
game_006476,25
game_006476,37
game_006476,23
game_006476,29
game_006476,3
game_006476,2
game_006477,1
game_006477,23
game_006478,1
game_006478,25
game_006479,25
game_006479,4
game_006480,1
game_006481,28
game_006481,2
game_006482,25
game_006482,4
game_006482,23
game_006482,3
game_006482,28
game_006482,2
game_006483,1
game_006483,25
game_006483,23
game_006483,3
game_006484,1
game_006484,25
game_006484,23
game_006484,3
game_006484,28
game_006485,25
game_006485,23
game_006486,25
game_006486,4
game_006486,23
game_006487,1
game_006488,1
game_006488,23
game_006489,23
game_006490,1
game_006490,25
game_006490,29
game_006490,3
game_006490,2
game_006491,28
game_006492,1
game_006492,28
game_006493,9
game_006493,18
game_006494,1
game_006494,23
game_006495,4
game_006495,23
game_006496,29
game_006496,3
game_006496,37
game_006497,1
game_006498,25
game_006498,4
game_006498,3
game_006498,28
game_006499,1
game_006499,4
game_006499,23
game_006499,28
game_006500,25
game_006500,23
game_006501,25
game_006501,23
game_006501,3
game_006502,1
game_006502,23
game_006502,3
game_006502,37
game_006503,1
game_006503,23
game_006503,37
game_006504,1
game_006504,4
game_006505,25
game_006506,4
game_006506,23
game_006507,25
game_006507,4
game_006507,23
game_006507,37
game_006508,1
game_006509,25
game_006509,3
game_006509,28
game_006509,2
game_006510,25
game_006510,3
game_006511,1
game_006511,23
game_006511,3
game_006511,28
game_006511,70
game_006512,1
game_006512,25
game_006512,23
game_006513,1
game_006513,25
game_006513,23
game_006514,25
game_006514,23
game_006514,3
game_006514,2
game_006515,4
game_006516,3
game_006517,25
game_006517,23
game_006518,1
game_006518,25
game_006518,23
game_006518,3
game_006519,1
game_006519,23
game_006520,23
game_006520,28
game_006521,9
game_006521,28
game_006521,18
game_006522,1
game_006522,37
game_006522,23
game_006522,29
game_006523,4
game_006523,28
game_006524,4
game_006524,23
game_006524,3
game_006524,28
game_006525,4
game_006525,28
game_006525,2
game_006526,25
game_006526,23
game_006526,3
game_006526,28
game_006526,70
game_006527,37
game_006527,2
game_006528,25
game_006528,4
game_006528,23
game_006528,28
game_006529,25
game_006529,23
game_006529,3
game_006530,4
game_006530,23
game_006531,1
game_006532,1
game_006533,1
game_006533,25
game_006533,23
game_006533,3
game_006534,1
game_006534,25
game_006534,3
game_006535,4
game_006535,23
game_006535,28
game_006535,2
game_006536,25
game_006536,4
game_006536,23
game_006537,25
game_006537,23
game_006538,4
game_006538,23
game_006538,29
game_006538,28
game_006538,37
game_006539,28
game_006539,2
game_006540,1
game_006540,25
game_006540,23
game_006541,4
game_006541,23
game_006541,28
game_006542,1
game_006542,28
game_006542,2
game_006543,4
game_006543,23
game_006544,1
game_006544,25
game_006544,23
game_006545,25
game_006545,4
game_006545,23
game_006546,23
game_006547,25
game_006547,4
game_006547,28
game_006548,25
game_006548,4
game_006548,23
game_006548,2
game_006549,25
game_006549,23
game_006550,2
game_006551,1
game_006552,1
game_006552,3
game_006553,23
game_006554,1
game_006554,25
game_006554,23
game_006554,9
game_006555,1
game_006555,4
game_006555,23
game_006556,2
game_006557,1
game_006557,25
game_006557,4
game_006557,23
game_006557,3
game_006557,70
game_006558,25
game_006558,4
game_006558,23
game_006558,37
game_006559,9
game_006560,4
game_006560,23
game_006560,28
game_006561,4
game_006561,23
game_006561,2
game_006562,1
game_006562,25
game_006562,23
game_006563,1
game_006563,25
game_006563,23
game_006563,3
game_006563,2
game_006564,4
game_006564,23
game_006564,28
game_006565,1
game_006565,25
game_006566,1
game_006566,25
game_006566,23
game_006566,3
game_006566,2
game_006567,1
game_006567,25
game_006567,23
game_006568,4
game_006568,3
game_006569,57
game_006570,25
game_006570,23
game_006570,28
game_006571,4
game_006571,28
game_006572,1
game_006572,25
game_006573,4
game_006573,23
game_006573,28
game_006574,4
game_006574,23
game_006574,2
game_006575,25
game_006575,23
game_006575,28
game_006576,25
game_006576,23
game_006577,23
game_006577,3
game_006577,2
game_006578,3
game_006578,2
game_006579,1
game_006579,25
game_006579,4
game_006579,3
game_006580,25
game_006580,23
game_006580,3
game_006580,2
game_006581,1
game_006581,4
game_006581,23
game_006581,28
game_006581,2
game_006582,1
game_006583,4
game_006583,23
game_006583,2
game_006584,1
game_006584,4
game_006584,23
game_006585,1
game_006585,23
game_006586,1
game_006586,25
game_006586,23
game_006586,3
game_006586,2
game_006587,1
game_006587,4
game_006587,23
game_006587,70
game_006588,1
game_006588,4
game_006588,23
game_006588,9
game_006589,2
game_006590,1
game_006590,25
game_006590,23
game_006590,3
game_006591,1
game_006591,25
game_006591,3
game_006592,23
game_006592,28
game_006592,2
game_006592,70
game_006593,1
game_006593,25
game_006593,23
game_006593,3
game_006594,1
game_006594,25
game_006594,4
game_006594,23
game_006594,28
game_006594,2
game_006595,1
game_006595,23
game_006595,3
game_006596,1
game_006596,25
game_006596,4
game_006596,23
game_006596,3
game_006596,2
game_006597,1
game_006597,25
game_006597,23
game_006597,3
game_006598,25
game_006598,23
game_006599,1
game_006599,25
game_006599,23
game_006600,4
game_006600,37
game_006600,57
game_006601,4
game_006601,23
game_006602,1
game_006602,25
game_006602,4
game_006602,23
game_006602,3
game_006602,28
game_006602,2
game_006603,4
game_006603,28
game_006603,2
game_006604,1
game_006604,23
game_006604,3
game_006605,25
game_006605,23
game_006606,25
game_006606,23
game_006607,1
game_006607,3
game_006607,28
game_006607,2
game_006608,1
game_006608,25
game_006608,23
game_006609,37
game_006610,1
game_006610,23
game_006611,1
game_006611,25
game_006611,3
game_006612,1
game_006613,25
game_006613,23
game_006613,2
game_006614,1
game_006614,25
game_006614,23
game_006615,1
game_006615,23
game_006615,3
game_006615,2
game_006616,1
game_006616,25
game_006616,4
game_006616,23
game_006616,28
game_006617,23
game_006617,3
game_006617,2
game_006618,23
game_006618,2
game_006619,1
game_006619,25
game_006620,1
game_006620,25
game_006620,23
game_006621,23
game_006621,3
game_006621,28
game_006622,25
game_006623,4
game_006623,23
game_006623,3
game_006623,28
game_006624,1
game_006624,23
game_006624,37
game_006625,1
game_006625,23
game_006626,1
game_006626,4
game_006626,37
game_006626,23
game_006626,18
game_006626,2
game_006627,1
game_006627,25
game_006627,23
game_006628,25
game_006628,23
game_006628,3
game_006629,25
game_006629,3
game_006629,28
game_006629,2
game_006630,23
game_006630,28
game_006630,2
game_006631,4
game_006631,23
game_006631,3
game_006631,2
game_006632,25
game_006632,23
game_006632,29
game_006632,3
game_006633,23
game_006634,4
game_006634,23
game_006634,28
game_006634,18
game_006634,70
game_006635,1
game_006635,23
game_006635,70
game_006636,1
game_006636,29
game_006636,37
game_006637,4
game_006637,23
game_006638,1
game_006638,25
game_006638,23
game_006638,3
game_006639,1
game_006639,37
game_006639,23
game_006639,29
game_006639,3
game_006639,70
game_006640,25
game_006640,4
game_006640,23
game_006640,3
game_006641,1
game_006641,25
game_006641,4
game_006641,23
game_006641,3
game_006641,28
game_006641,2
game_006641,70
game_006642,3
game_006643,1
game_006643,23
game_006643,3
game_006644,25
game_006644,23
game_006644,3
game_006645,1
game_006645,4
game_006645,23
game_006645,9
game_006646,9
game_006646,28
game_006646,18
game_006647,25
game_006647,4
game_006647,23
game_006648,2
game_006649,4
game_006649,28
game_006649,2
game_006650,4
game_006650,28
game_006651,23
game_006651,3
game_006651,2
game_006652,1
game_006653,2
game_006654,3
game_006655,23
game_006655,3
game_006655,2
game_006656,25
game_006656,23
game_006656,28
game_006657,25
game_006657,4
game_006658,1
game_006658,25
game_006658,23
game_006659,3
game_006659,2
game_006660,1
game_006660,37
game_006660,23
game_006660,29
game_006660,3
game_006661,2
game_006662,28
game_006662,2
game_006663,1
game_006663,23
game_006663,28
game_006664,28
game_006665,3
game_006665,2
game_006666,1
game_006667,1
game_006667,23
game_006668,23
game_006668,3
game_006668,2
game_006669,25
game_006669,23
game_006669,28
game_006670,3
game_006671,28
game_006671,2
game_006672,1
game_006672,4
game_006672,23
game_006673,1
game_006673,23
game_006674,25
game_006674,4
game_006674,3
game_006674,2
game_006675,23
game_006675,28
game_006676,23
game_006676,3
game_006676,2
game_006677,25
game_006677,4
game_006677,23
game_006678,4
game_006678,3
game_006678,28
game_006679,1
game_006679,25
game_006679,23
game_006680,4
game_006680,23
game_006681,1
game_006681,25
game_006681,4
game_006681,23
game_006681,28
game_006682,1
game_006682,23
game_006682,2
game_006683,1
game_006683,25
game_006683,23
game_006683,37
game_006684,1
game_006684,4
game_006684,23
game_006685,1
game_006685,23
game_006686,23
game_006686,9
game_006687,1
game_006687,25
game_006687,23
game_006688,1
game_006688,23
game_006688,3
game_006689,4
game_006689,23
game_006689,3
game_006689,28
game_006689,2
game_006690,1
game_006690,25
game_006690,23
game_006690,3
game_006691,25
game_006691,23
game_006692,23
game_006692,57
game_006693,25
game_006693,4
game_006693,23
game_006693,37
game_006694,23
game_006694,28
game_006694,2
game_006695,1
game_006695,25
game_006695,23
game_006696,4
game_006696,23
game_006697,25
game_006698,23
game_006698,28
game_006698,2
game_006699,1
game_006699,23
game_006700,1
game_006700,25
game_006700,23
game_006701,3
game_006701,28
game_006702,23
game_006702,29
game_006702,9
game_006702,28
game_006702,18
game_006702,70
game_006703,1
game_006703,25
game_006703,23
game_006703,3
game_006704,1
game_006704,23
game_006705,1
game_006705,3
game_006706,1
game_006706,23
game_006706,3
game_006707,25
game_006707,23
game_006708,2
game_006709,4
game_006710,23
game_006710,3
game_006710,2
game_006711,1
game_006711,4
game_006711,23
game_006712,1
game_006713,1
game_006714,1
game_006714,2
game_006715,4
game_006716,25
game_006716,4
game_006716,23
game_006717,1
game_006717,23
game_006717,2
game_006718,25
game_006718,23
game_006718,28
game_006718,2
game_006719,25
game_006719,23
game_006720,1
game_006720,25
game_006720,23
game_006721,1
game_006721,9
game_006721,18
game_006722,25
game_006722,23
game_006723,23
game_006723,28
game_006723,2
game_006724,1
game_006724,4
game_006724,23
game_006724,28
game_006724,2
game_006725,25
game_006725,23
game_006726,1
game_006726,4
game_006726,23
game_006726,37
game_006727,1
game_006727,23
game_006727,3
game_006728,1
game_006728,23
game_006729,25
game_006729,4
game_006729,28
game_006730,25
game_006730,23
game_006730,28
game_006731,73
game_006731,74
game_006731,1
game_006731,23
game_006731,28
game_006731,18
game_006731,2
game_006732,4
game_006732,37
game_006732,28
game_006733,1
game_006733,25
game_006733,4
game_006733,23
game_006734,1
game_006734,25
game_006735,1
game_006735,25
game_006735,23
game_006736,1
game_006736,28
game_006736,2
game_006737,1
game_006737,25
game_006737,29
game_006737,3
game_006738,1
game_006738,23
game_006739,1
game_006739,23
game_006740,3
game_006741,4
game_006741,23
game_006741,2
game_006742,4
game_006742,23
game_006742,28
game_006743,1
game_006744,1
game_006744,4
game_006744,23
game_006744,3
game_006744,70
game_006745,1
game_006745,25
game_006745,4
game_006745,3
game_006746,25
game_006747,4
game_006747,37
game_006747,23
game_006747,28
game_006748,25
game_006749,1
game_006749,23
game_006750,1
game_006750,23
game_006751,4
game_006751,23
game_006751,28
game_006751,2
game_006752,25
game_006752,4
game_006752,23
game_006753,25
game_006753,4
game_006753,23
game_006754,1
game_006754,23
game_006755,25
game_006755,23
game_006755,3
game_006755,2
game_006756,1
game_006756,25
game_006756,4
game_006756,23
game_006756,3
game_006756,28
game_006757,2
game_006758,4
game_006758,37
game_006758,3
game_006758,2
game_006759,4
game_006759,37
game_006759,23
game_006760,4
game_006760,23
game_006761,1
game_006761,23
game_006762,28
game_006762,18
game_006762,2
game_006763,25
game_006763,4
game_006763,23
game_006763,3
game_006763,28
game_006763,2
game_006764,25
game_006765,23
game_006765,9
game_006765,28
game_006766,25
game_006766,4
game_006767,23
game_006767,28
game_006767,2
game_006768,25
game_006768,23
game_006769,1
game_006769,4
game_006769,23
game_006769,28
game_006769,2
game_006770,1
game_006770,4
game_006770,23
game_006770,9
game_006770,28
game_006771,1
game_006771,2
game_006772,3
game_006773,23
